event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,data,mes
2019-11-21 15:36:42+00:00,view,83872,1487580009445982239,,,5.43,574454977,02f49fea-8e88-47ec-8a36-17d572df097d,20191121,201911
2019-12-24 13:25:02+00:00,view,5829403,1911999801088541491,,,8.65,548839266,efdf361b-a181-44dd-a248-8cbb40b14eb7,20191224,201912
2019-12-18 17:47:33+00:00,cart,5877603,1487580007675986893,,bpw.style,1.27,587006917,a19bf0aa-a79f-4093-8a50-c02013be8396,20191218,201912
2019-11-02 18:24:04+00:00,view,5900651,1487580013950664926,,,19.52,509582272,8bf9b336-c5bc-431a-b94a-7c3e1bbaf379,20191102,201911
2019-12-02 12:09:38+00:00,remove_from_cart,5908840,1487580005427839846,,irisk,6.19,547847390,fa3e8552-f9dc-4ea6-99eb-5620be4b5a18,20191202,201912
2020-02-08 08:48:14+00:00,view,5832416,1487580009471148064,,,0.95,611947370,968128dc-b006-4349-a9d6-44ada714bd4e,20200208,202002
2019-12-01 21:39:08+00:00,view,5896421,1487580009051717646,,jessnail,28.41,580187026,a656df71-7fca-4376-9538-bfdec987dcab,20191201,201912
2020-01-07 06:05:19+00:00,view,5765509,1487580011627020412,,dizao,1.08,596255270,3b3d2c0a-60fd-4b3c-8051-6f6d3f3504d4,20200107,202001
2019-11-30 16:35:33+00:00,view,5899929,2115334439910245200,,,3.32,426175994,dceabf5a-0f81-47d3-9c29-2ee6420fc3c9,20191130,201911
2020-02-12 10:31:07+00:00,cart,5843552,1487580010628776014,,,3.97,478740515,3cd37343-d038-4e8a-8b3e-1d6106d8de98,20200212,202002
2020-02-03 19:54:07+00:00,view,5854131,2013754353822728372,,jessnail,3.02,610065780,72d883d7-9037-4ada-bb36-fbc52c72e319,20200203,202002
2019-11-08 22:11:57+00:00,remove_from_cart,5859188,1487580007432717250,,,2.19,476450673,c0b28522-2d44-4f3c-80d5-79a82dcd69a6,20191108,201911
2020-02-13 18:46:26+00:00,cart,5878645,2095736144888071137,,,4.13,605631426,d012e06d-a426-49b3-aff8-0f7fd9ac409c,20200213,202002
2020-02-13 13:14:05+00:00,remove_from_cart,5855085,1487580005553668971,,,6.71,569358139,32633375-db40-4cad-8672-6deb3e22c242,20200213,202002
2019-11-09 08:35:17+00:00,cart,5696172,1487580011853512836,,runail,3.17,510913989,35852c0c-4c50-458e-86dd-0b7299f0a0cc,20191109,201911
2019-11-07 09:01:24+00:00,cart,5806925,1487580011585077370,,,1.29,568495405,d27cd837-f8dd-4da5-be17-9c691910e0f7,20191107,201911
2019-10-22 07:29:07+00:00,cart,5686977,1487580008187692007,,,3.02,554090923,452b06de-27eb-4127-aedd-67dd1d6c7663,20191022,201910
2019-12-25 21:37:59+00:00,cart,5914807,1487580006317032337,,,1.59,379562267,b574bdfb-6a38-4cfe-8f82-b8445a174e95,20191225,201912
2020-02-22 06:24:36+00:00,view,5800916,1487580011652186237,,,30.95,332020275,4bbb2a22-2edb-4b8d-b5ad-df8223205403,20200222,202002
2019-12-21 21:21:07+00:00,remove_from_cart,5849033,1487580005092295511,,uno,10.32,528057166,bcaaa5ef-c3d8-4ed3-8470-f30768820c29,20191221,201912
2019-10-04 14:20:16+00:00,cart,5857357,1487580005134238553,,runail,2.78,522519288,0f1cf180-495c-4727-9c9b-fca1f2360837,20191004,201910
2019-10-12 10:03:07+00:00,view,5683754,1487580005595612013,,,3.0,509445281,4b4997cf-df95-4d4d-99f0-73c2673701b1,20191012,201910
2020-01-13 20:45:25+00:00,view,5690464,1487580010377117763,,,1.59,533267875,c12e0303-b100-4009-bf0c-d2fbe39bcc69,20200113,202001
2019-12-15 17:37:06+00:00,purchase,5261,1487580009605365797,,runail,0.4,523578331,e23ff93c-2d07-44ce-b58d-8da4422491bc,20191215,201912
2019-11-16 14:24:25+00:00,remove_from_cart,5695950,1487580007575323592,,,1.43,463738845,30f0946d-70b6-4b95-92f6-204a7a1718cd,20191116,201911
2019-12-05 08:18:37+00:00,view,5896429,1487580009051717646,,jessnail,40.48,563940763,89516f3d-bc7d-427c-8476-df2992ab20ce,20191205,201912
2020-02-12 18:32:25+00:00,cart,5700031,1487580009286598681,,runail,0.4,525183366,d21ab958-d76b-4b5a-a001-c5b98347ac19,20200212,202002
2020-02-18 07:46:16+00:00,cart,5807811,1487580005713052531,,ingarden,4.6,440546364,f643a747-c86d-4644-8cf0-060e5546ff14,20200218,202002
2020-01-24 22:21:13+00:00,cart,5759182,1487580010100293687,,irisk,1.67,586656704,bd038230-dfa8-451c-af6b-cd762ccc19b8,20200124,202001
2020-01-28 13:11:57+00:00,cart,5809297,1487580007675986893,,bpw.style,0.79,490829863,dd834965-662f-4514-889a-f141bb43216a,20200128,202001
2019-12-02 14:49:09+00:00,view,5801770,1487580005671109489,,masura,1.73,472166156,b2bcc6af-7535-4e9f-8148-c38cdf585c15,20191202,201912
2019-10-23 10:08:27+00:00,purchase,5881608,2151191071051219817,,lovely,13.48,553082087,bd0a7eda-5c23-4828-8e11-cf1a835b6ea5,20191023,201910
2020-01-10 10:19:55+00:00,view,5904448,1487580008758116352,,opi,7.41,470586993,85819ffd-098a-4dfd-8185-85a88361dc7b,20200110,202001
2019-11-04 18:36:01+00:00,remove_from_cart,5767912,1487580005595612013,,,2.05,543754041,4c1e8d8a-b7a3-41ec-a84d-b44cd36aeec0,20191104,201911
2019-10-27 16:55:57+00:00,view,5881429,1487580013506068678,,lovely,11.9,564721504,a342556d-7d5a-417c-ac10-14a4548b32a9,20191027,201910
2019-10-25 18:17:07+00:00,cart,5876831,1487580008246412266,,,7.94,564146174,004c9de8-6597-4983-a336-1ca4ab3a19d7,20191025,201910
2020-02-22 17:15:34+00:00,remove_from_cart,5823407,1487580005713052531,,ingarden,15.71,602061628,2034c7db-8920-402b-8d8c-4d1543e3f5b9,20200222,202002
2020-02-10 11:49:22+00:00,view,5809910,1602943681873052386,,grattol,5.24,601345249,46020ff5-9fa6-4184-bd44-9e59cae2504c,20200210,202002
2019-11-11 15:43:16+00:00,view,5875370,2084144451428549153,,,2.05,567552711,ca7b66ae-585e-4d1d-8152-f63129b2eed3,20191111,201911
2020-02-25 10:18:45+00:00,view,5687152,1487580010645553231,,,15.86,606663238,c09fa33d-0d7f-4abf-a2ba-ae198cb283e4,20200225,202002
2020-02-04 15:45:20+00:00,view,5748490,1487580006350586771,appliances.environment.vacuum,,26.97,479177289,4a6fbf15-a176-4e39-9a54-f7f91ac8e3d1,20200204,202002
2019-11-22 19:36:32+00:00,remove_from_cart,5742926,1487580006317032337,,yoko,19.59,438354481,8838d400-d850-4356-8a25-494ebd4c0242,20191122,201911
2019-11-11 18:09:05+00:00,view,5889099,1487580005268456287,,,4.44,525022240,6335ea7d-fedc-4bcf-9092-512a527c5bfa,20191111,201911
2020-02-10 14:52:55+00:00,remove_from_cart,5853699,1897124478404526487,,masura,3.95,538633367,c5f95280-56f4-41e4-bc96-aa24476cfa7f,20200210,202002
2019-11-09 15:09:03+00:00,view,5884302,1814592470537732872,,,4.0,548499970,017bf471-af46-4244-935c-ffeb98cd345f,20191109,201911
2019-12-09 15:53:26+00:00,view,5861616,1487580008263189483,,lador,13.13,584381310,1caa4182-6a3b-46bd-bba0-6cdc029b3e59,20191209,201912
2020-01-28 05:34:33+00:00,remove_from_cart,5885421,1487580005092295511,,grattol,6.27,289556263,d7e5c34a-f14a-456f-96e8-2cf60529247d,20200128,202001
2019-11-14 05:53:02+00:00,remove_from_cart,5745320,1487580010628776014,,,1.43,522372554,2b86baac-134c-46cb-b256-ce71128e43f9,20191114,201911
2020-02-05 07:41:21+00:00,remove_from_cart,5854381,1783999064103190764,,jessnail,3.49,332921760,fde1030a-c8d6-41e1-9aca-e932948bdd6c,20200205,202002
2020-02-25 09:56:17+00:00,cart,5689170,1487580011585077370,,dizao,24.6,620071364,94f008a9-2589-4841-bd71-3ea579b54a22,20200225,202002
2019-12-09 09:09:26+00:00,view,4903,1487580008145748965,,runail,4.25,583537902,8d71b7b2-9a13-4c6e-ba60-c73b2aad9e87,20191209,201912
2019-10-05 18:11:33+00:00,view,5649270,1487580013749338323,,concept,6.19,557130947,c5afefac-42a9-4868-b9d9-c2fe22af7331,20191005,201910
2019-12-11 21:48:30+00:00,view,5844361,1487580013841613016,,,4.67,538297685,5b711913-df15-467b-8a53-44f3c58793ad,20191211,201912
2019-12-16 03:35:40+00:00,remove_from_cart,5809865,1487580005092295511,,grattol,6.27,546986696,adf5be8c-46e1-4e2b-929f-64c02c72dfaa,20191216,201912
2019-12-05 08:47:56+00:00,view,5760338,1487580009311764506,,zinger,0.41,487758081,9024b72d-1cc1-463a-80ab-8f1dc77e6789,20191205,201912
2019-11-19 14:08:32+00:00,cart,5584838,1487580013581566154,,levissime,4.95,573503414,49d131a0-1329-436d-8fb7-4171737fe583,20191119,201911
2020-02-22 09:21:28+00:00,view,5891173,1487580009496313889,,bluesky,3.97,617341962,9c00eac1-200d-487f-ac6d-d377a829b472,20200222,202002
2019-11-28 15:03:22+00:00,view,5907846,1487580007675986893,,,1.43,484653788,a8974ac4-58ec-4671-bf38-a8ab39ae4721,20191128,201911
2019-11-07 12:40:57+00:00,remove_from_cart,5840036,1783999071325782053,,irisk,2.38,568556839,09bcd8ed-ebeb-47fb-ad5a-6e5f594e3104,20191107,201911
2019-11-08 17:31:34+00:00,remove_from_cart,5815783,1487580005092295511,,beauty-free,2.37,505588714,1d042e65-2ce2-4871-b6e0-2b56040a01b6,20191108,201911
2019-11-07 20:28:37+00:00,cart,5900667,1487580007675986893,,,1.75,269717948,17d3c3fa-6795-4b6d-b6a2-204652e83606,20191107,201911
2019-10-09 15:43:38+00:00,view,5695622,1487580013581566154,,estel,5.4,558502556,b6366cc1-ef0e-40c0-9fc7-c39d6d1bbe27,20191009,201910
2019-10-15 09:54:24+00:00,view,5754158,1487580007910867929,,yoko,13.33,560418536,9afc85aa-020f-4b86-880a-cd3c492bfa73,20191015,201910
2019-11-16 15:56:43+00:00,remove_from_cart,5568486,1487580005595612013,,,3.0,527013104,815774de-9439-40d6-a0fd-d46b8bda6d41,20191116,201911
2019-10-28 09:08:28+00:00,view,5839652,1487580005671109489,,masura,2.37,551569114,f6de2a24-2d63-485d-a70a-169971976729,20191028,201910
2020-02-08 07:58:40+00:00,remove_from_cart,5884355,1487580010561667147,,oniq,10.32,534804495,9afe68c7-1da0-4211-9f25-6dd02cc83c18,20200208,202002
2019-10-19 07:38:42+00:00,cart,5813916,1842735758805303837,,beauty-free,2.37,561813592,36555ad7-f306-479c-88c4-45f19191218e,20191019,201910
2020-02-01 18:34:56+00:00,view,5881774,2084144451428549153,,,2.05,580478367,28e4035f-cb45-4abc-b77a-07453318b5f5,20200201,202002
2019-12-13 22:08:46+00:00,view,5784897,1487580008288355308,,,1.78,498001749,edb860d0-4dfd-40ec-8924-75874f9cd440,20191213,201912
2020-01-26 04:19:39+00:00,remove_from_cart,20894,1487580011996119176,,ingarden,4.6,492659694,40273ffb-577a-4f45-ae8a-09ab4e9e460d,20200126,202001
2019-10-21 16:51:46+00:00,view,5885312,1958278551207674674,,trind,6.32,550388516,f18f0fb6-5ac5-4118-a94f-f25428e63183,20191021,201910
2020-01-22 20:30:13+00:00,view,5916076,1487580013388628160,,ermine,16.67,604774216,f0ce38f4-25ae-45b8-8cda-c8421c370b13,20200122,202001
2020-01-08 13:41:50+00:00,cart,5888096,1487580013388628160,,shik,138.1,550282922,06deb289-9be3-433e-aba9-d69ce01f13f6,20200108,202001
2020-01-13 15:59:12+00:00,view,5794147,1487580005671109489,,masura,1.73,568926332,d270b3dd-e5c7-4bad-b632-6d64a3bb7ff1,20200113,202001
2020-02-14 11:49:45+00:00,remove_from_cart,5888361,1487580007852147670,,metzger,8.73,569794294,4e2195a8-f3e8-49bf-abe2-03f31fa30b00,20200214,202002
2020-01-06 20:25:37+00:00,view,5808547,1487580008313521133,,kapous,3.81,597704996,bc57050e-f080-4fbf-9a80-faa0dd9accf0,20200106,202001
2020-01-12 15:52:14+00:00,cart,5799895,1487580009051717646,,,19.03,578436477,ee5024ed-7b70-43c9-9d14-20ea24520ae0,20200112,202001
2020-01-30 20:03:17+00:00,remove_from_cart,5807855,1487580010645553231,,irisk,6.51,551471620,880a6538-ceef-41f3-99e6-d2a719caf205,20200130,202001
2019-10-20 19:02:58+00:00,remove_from_cart,5836524,2140803113261466607,,nagaraku,4.44,560555245,ffb0fd0c-6465-4c8b-966d-6d22d25be507,20191020,201910
2020-01-07 03:30:29+00:00,view,5880548,1487580010754605141,,domix,1.25,580962415,7d49b4ea-c787-4be1-8bae-8b677bd1295c,20200107,202001
2019-11-18 12:39:42+00:00,purchase,5810037,1487580005092295511,,,8.73,449771420,11f7599a-391c-47bb-a5cb-dd93c1053ea0,20191118,201911
2020-02-28 19:42:09+00:00,cart,5869067,1487580009387261981,,,6.19,619286169,ac21f4d8-2938-4c03-801b-6cb1d86f1909,20200228,202002
2019-10-22 03:58:41+00:00,cart,5742415,1487580009051717646,,,34.9,544772447,cb4e6d59-3f46-4d8d-9752-247b4870a953,20191022,201910
2020-02-08 17:20:40+00:00,remove_from_cart,5597836,1487580005713052531,,ingarden,13.02,537012985,2af05818-4cb2-4b91-a451-a06cc17c4d02,20200208,202002
2019-10-25 16:42:57+00:00,view,5881265,1487580005461394279,,bluesky,1.05,554858155,97e80d4f-0ec7-413e-a40d-a6f5e1276794,20191025,201910
2019-12-26 08:35:53+00:00,view,5690220,1487580013841613016,,estel,2.62,514578674,280ad6a9-87e3-4b0e-89c3-d79155c20892,20191226,201912
2019-11-21 17:43:44+00:00,view,5858967,1487580007634043851,,de.lux,0.76,560922412,d4a5065d-0438-41a5-bcd7-321d33a752e7,20191121,201911
2020-01-11 14:52:52+00:00,view,5770059,1487580013841613016,,kapous,2.81,599563832,aa1e250a-608f-464b-9482-06a683593611,20200111,202001
2020-02-27 20:39:52+00:00,remove_from_cart,5864794,1487580005595612013,,,3.0,606929196,fb93b63c-3d64-42d8-a0a0-7f7dc1f25627,20200227,202002
2019-11-03 15:01:45+00:00,cart,5812223,1487580005427839846,,irisk,2.48,567148128,03a03305-6e47-4bf9-89ab-a382f8b4ce21,20191103,201911
2020-01-09 21:37:23+00:00,cart,5689729,1487580007910867929,,staleks,8.65,590767130,d51439a5-2b0c-4b93-9b89-68eddce62ea4,20200109,202001
2019-11-08 13:55:16+00:00,cart,5561050,1487580005595612013,,,3.0,563387366,395149b1-4dc7-420c-a8cc-d99274b15a5b,20191108,201911
2019-10-23 12:14:40+00:00,view,5674484,1487580009026551821,,runail,15.71,563319997,9c5eff07-083f-49a2-b427-df0775632fd7,20191023,201910
2020-02-12 19:37:42+00:00,view,5833114,1897124469017673788,,solomeya,8.25,506449017,f6bbee46-8c68-4f29-b5cd-24ee3b20f0d5,20200212,202002
2020-02-06 09:32:01+00:00,view,5893670,1487580005754995573,,,4.92,558792721,c76d3891-2686-4e09-a4ee-a79d12feb51f,20200206,202002
2020-02-01 17:46:03+00:00,remove_from_cart,5812487,1487580008347075566,,kinetics,7.14,523351759,deebb5f3-18bd-4344-a0af-84b6f197aa4b,20200201,202002
2020-01-04 21:15:02+00:00,cart,5854897,1487580009445982239,,irisk,0.32,492061707,b0a3d79d-4ea1-4605-b0cc-bd507c69c912,20200104,202001
2019-11-13 12:18:17+00:00,remove_from_cart,5803879,1487580005461394279,,bluesky,3.97,471836237,59ccaaa3-faf7-427c-adc8-8f1f30fecf48,20191113,201911
2019-10-19 14:19:05+00:00,view,5844310,1487580006317032337,,,1.57,561816994,66c65eba-3cb2-43af-95e6-d019a50562f5,20191019,201910
2020-02-23 12:13:31+00:00,view,5814519,1487580005092295511,,runail,4.44,438034323,d3d1358e-938d-4ea7-adf4-0886e6f00230,20200223,202002
2020-01-28 20:37:07+00:00,remove_from_cart,5697330,1487580007432717250,,,1.84,606727705,3858e0a6-0cd9-4591-bfab-9163916b98b9,20200128,202001
2019-12-01 06:56:34+00:00,cart,5808501,1487580013388628160,,irisk,1.27,579363554,0168836b-8cdd-4352-96bf-33f9310679e0,20191201,201912
2019-12-12 15:53:16+00:00,view,5856186,1487580006300255120,,runail,75.4,585942709,79dd8f70-17a7-4a8e-be3e-765eeeae05e0,20191212,201912
2019-10-06 17:13:44+00:00,purchase,5856938,2140803113261466607,,staleks,4.76,553471570,308d932d-31b2-4f48-8545-94d12e9d11dd,20191006,201910
2019-10-11 12:26:22+00:00,view,5649271,1487580013749338323,,concept,12.22,528010557,33389df3-acad-4405-814c-7d4925b2d58a,20191011,201910
2019-12-15 17:37:34+00:00,cart,5596088,1487580008246412266,,matrix,20.48,382760261,1e2a42fd-5feb-a5d6-69fd-016a6c3c1bad,20191215,201912
2020-02-01 16:17:57+00:00,cart,5824596,1487580005671109489,,masura,7.92,233346295,80f7f39f-3d05-4597-8c92-b06367cbb0dd,20200201,202002
2020-01-31 19:32:02+00:00,view,5726158,1487580005595612013,,,3.0,337515576,fb8b1536-5102-4874-879b-9afbf1516006,20200131,202001
2020-02-25 21:59:55+00:00,view,5829044,1842735760499802745,,kinetics,9.44,615509099,0ca20cab-f595-4a29-aad4-4b2f1d8cb446,20200225,202002
2020-02-03 12:21:45+00:00,cart,5924340,1487580007675986893,,,1.43,603599689,7402824a-1938-4eb8-a4b7-ed55e5321f09,20200203,202002
2019-12-23 11:53:32+00:00,view,5689730,1487580007910867929,,staleks,8.65,591277028,27263aa4-9794-4176-9087-ae3a70438695,20191223,201912
2020-01-28 11:59:27+00:00,view,5876806,1487580010100293687,,jessnail,3.16,272873925,9d3cb0a0-fb6b-4a5e-a1a8-7a902e331dec,20200128,202001
2019-10-23 11:55:48+00:00,cart,5749199,1487580013053083824,stationery.cartrige,italwax,1.98,559787981,956b3539-d8ab-4bd5-a8f1-af98dd9ce0da,20191023,201910
2019-12-06 23:00:25+00:00,view,5885299,1487580011283087468,,trind,9.37,569969407,45d3e86d-0e30-47bf-afe5-0c9bcb46e26b,20191206,201912
2020-02-19 04:26:56+00:00,cart,5686083,1487580008145748965,,,0.79,613256225,b0cf3f46-4f15-4ff6-aae6-c69dd1db7935,20200219,202002
2020-01-26 22:22:11+00:00,cart,5312,1487580009471148064,,runail,1.27,354263545,04a1ae3e-350b-4c62-baf8-77192b2c7f1a,20200126,202001
2020-01-27 17:05:51+00:00,cart,5835924,1487580009471148064,,irisk,1.51,541277307,c7b5b356-7995-4dd9-96cb-f81271f6510f,20200127,202001
2019-12-20 14:14:26+00:00,view,5877376,1897124478404526487,,masura,3.95,527935037,6d617798-6ab0-44a7-8e8b-09bb6aa7c0c4,20191220,201912
2020-02-21 11:18:16+00:00,cart,5854828,1602943681873052386,,grattol,5.24,611381347,8fc00a76-a07e-4393-9316-de6ec316afc4,20200221,202002
2020-02-01 21:32:10+00:00,view,6458,1487580010100293687,,ingarden,3.33,585583207,e772d9a4-fb8b-4ab8-bd9a-0e43355fd6af,20200201,202002
2019-12-26 14:28:04+00:00,remove_from_cart,5834433,1924049110428549877,,oniq,7.94,591765894,a3978175-6375-f978-6851-749d7371bb45,20191226,201912
2020-02-10 13:54:34+00:00,remove_from_cart,5854825,1602943681873052386,,grattol,5.24,578550091,4f17f8b9-2bcc-4075-91a2-e0df7d072302,20200210,202002
2019-11-28 11:59:32+00:00,view,5734557,1487580005050352469,,haruyama,2.78,437608221,dbc13233-1e09-6006-e227-13d9eff0afe7,20191128,201911
2019-10-08 13:07:07+00:00,remove_from_cart,5816170,1602943681873052386,,grattol,5.24,419218213,c67b7e1f-3651-4a04-aed6-b02cb3030657,20191008,201910
2020-01-11 19:34:02+00:00,cart,59982,1487580009227878422,,,6.83,541135484,dfc311d0-3b0c-407f-ab20-701edab533fc,20200111,202001
2019-12-22 09:58:49+00:00,view,5862687,2151191071051219817,,nagaraku,7.94,590693231,2c743de8-1c28-4696-baf3-4cd15aa80a69,20191222,201912
2020-02-02 17:11:27+00:00,remove_from_cart,59896,1487580007634043851,,runail,0.95,562536758,99066d39-50c9-4bc5-83b0-11a62706f7d5,20200202,202002
2020-02-23 20:07:44+00:00,purchase,5914286,1921723491720102387,,,5.71,464557213,46158fca-e1a5-4d62-a6a4-a874be5bee19,20200223,202002
2019-12-18 16:53:53+00:00,view,5649236,1487580008246412266,,concept,8.65,507482913,39905215-ac9c-4670-992e-b516587fc5ef,20191218,201912
2020-01-26 10:52:05+00:00,view,5831649,1783999068867920626,,,1.43,600567663,90afe345-62fe-4a39-9904-c35e13f2690a,20200126,202001
2020-02-11 14:08:41+00:00,cart,5869136,1783999064136745198,,cosmoprofi,6.35,610407957,e3d0ef3a-6326-4f02-9d1b-8de04076132b,20200211,202002
2019-12-08 19:18:20+00:00,cart,5809911,1602943681873052386,,grattol,5.24,437737692,27454412-4bc2-4354-809e-18651ee47914,20191208,201912
2020-01-22 11:31:24+00:00,cart,5770290,1487580010100293687,,milv,3.17,602929953,57e55b98-38b3-472a-a34e-ef356bb177b5,20200122,202001
2019-12-27 07:29:30+00:00,cart,5809826,1487580009286598681,,,0.35,476138771,343011a4-8b38-4727-a451-df0f934a0bae,20191227,201912
2020-02-25 08:33:51+00:00,remove_from_cart,5856208,1658462125284131265,,uskusi,3.97,488805189,e2dc4bfc-4e95-49ff-b53f-3272be02bcd3,20200225,202002
2020-02-17 07:08:12+00:00,view,5739491,1487580012927254698,,,7.14,616140484,c8574cd4-7eea-470e-923c-f57a2c1d4e3c,20200217,202002
2019-12-16 14:21:14+00:00,remove_from_cart,5830655,1487580013950664926,,,18.89,541459716,2efe2394-644b-48c7-a589-59e32ad8559e,20191216,201912
2019-10-27 18:41:18+00:00,view,5809288,1487580007675986893,,bpw.style,0.79,373270480,319a5010-b6fb-442b-b69c-1ac1420fe6b2,20191027,201910
2020-01-14 15:06:45+00:00,remove_from_cart,5861154,1487580005671109489,,masura,6.33,601107207,6140bfbe-701c-4a1a-920b-1f4b722842af,20200114,202001
2020-02-18 10:50:02+00:00,view,5703557,1487580008288355308,,concept,5.24,430655407,89cfe31d-2c31-4f31-b774-8f24d2b6e13a,20200218,202002
2019-11-28 11:07:02+00:00,view,5862857,1783999073758478650,,ladykin,6.41,576520798,4f849e10-88f6-4dba-b699-b386f01fe060,20191128,201911
2020-02-19 09:53:09+00:00,view,5802432,1487580009286598681,,,0.32,617241207,2ad92d9c-69ba-4a6e-8dfc-2685d1a661a2,20200219,202002
2019-10-11 12:26:15+00:00,remove_from_cart,5893846,1487580005671109489,,masura,1.73,559135742,4001d966-d49d-4edc-bd08-16a4bcc02a55,20191011,201910
2020-01-10 06:17:55+00:00,cart,5762161,1487580009362096156,,,0.87,371917033,6f797372-12cd-4c1d-b20e-215b1414af85,20200110,202001
2020-01-13 00:42:15+00:00,remove_from_cart,5700035,1487580009286598681,,runail,0.4,572312453,4cefbb8e-b53e-4885-b6b7-ab5259cc3301,20200113,202001
2019-12-10 07:09:52+00:00,cart,5787018,1783999063314661546,,,6.33,448147925,046d52bd-0bff-498e-9bb0-bd8600623cce,20191210,201912
2020-02-09 08:33:04+00:00,view,5685798,1487580009445982239,,irisk,0.16,306007662,456d5694-fec0-405b-acb8-cdaaaefd4a3a,20200209,202002
2019-11-07 11:57:42+00:00,view,5849033,1487580005092295511,,uno,10.32,567747818,6c6effb2-a1ea-48a9-9cfa-fbb08d3e7bff,20191107,201911
2019-11-10 11:42:36+00:00,view,5810136,1487580009445982239,,irisk,1.43,569681750,763a2e07-b70f-4872-8780-9ace5f80dee7,20191110,201911
2019-11-22 13:47:21+00:00,remove_from_cart,5856286,1658462125284131265,,uskusi,2.78,542399787,a1270ca0-1b82-48ea-a7b6-02c9e809e499,20191122,201911
2020-02-12 19:37:22+00:00,remove_from_cart,5549834,1487580007281722301,,,1.75,359209849,1c0bd1ff-efe6-4242-a4c1-89c576d226c1,20200212,202002
2020-01-22 09:50:45+00:00,view,59975,1487580012096782476,,,8.25,563586626,bd548373-3757-4be1-b03d-5ff386baf1d6,20200122,202001
2020-02-27 20:56:03+00:00,purchase,5622677,1487580007281722301,,severina,3.16,617820422,b80354ce-5978-4a88-993e-ca5d8b224364,20200227,202002
2019-11-27 15:32:07+00:00,cart,5041,1487580009202712597,,runail,4.05,570020374,652bfb35-7e52-42b6-a2e6-f5ecd09360e8,20191127,201911
2020-01-12 05:39:13+00:00,cart,5726168,1487580005595612013,,,3.0,560475880,d8408002-3ac4-4fea-b718-298f517afe37,20200112,202001
2019-10-24 20:11:55+00:00,view,5784076,1487580010872045658,,,0.79,507625982,b1782094-15c0-4d6c-905a-c91b890919e2,20191024,201910
2019-11-15 05:52:18+00:00,cart,5561044,1487580005595612013,,,3.0,427044995,069675a8-9ed8-4394-8f16-60efeaca676e,20191115,201911
2020-01-20 14:09:34+00:00,view,5677466,1487580013732561106,,estel,11.9,603745573,9cdc16e6-eb59-4324-a87a-74daa125a829,20200120,202001
2019-10-10 07:44:26+00:00,view,5740015,1487580005092295511,,irisk,6.19,266270271,74e051e6-0515-46bb-9583-ede9569954f4,20191010,201910
2019-10-14 13:48:09+00:00,cart,5657912,1487580006551913373,,,3.33,483741924,bfb63ba9-f76b-40f2-a6e0-ca257e460eae,20191014,201910
2020-02-09 15:33:56+00:00,cart,5804663,1487580013581566154,,,2.1,398025170,0e6fe0d9-b121-a902-84e5-cfcc03e5b439,20200209,202002
2019-10-08 12:18:25+00:00,remove_from_cart,5860338,1487580005511725929,,,1.11,477428747,a9cee207-73ac-4dd6-ae65-20150bddeb88,20191008,201910
2019-11-27 19:17:23+00:00,view,5883815,2114584564549550293,,,3.81,356740141,a6ba0c7a-c6ec-4991-ac7c-cad286ea29fe,20191127,201911
2019-10-14 11:59:34+00:00,remove_from_cart,4607,1487580010796548183,,runail,0.38,560024846,8e7052ee-6d94-485c-802e-85a7c455b278,20191014,201910
2020-01-01 16:20:04+00:00,view,5622683,2195085255034011676,,severina,5.3,595622961,a6d2712b-b66a-4200-9bbc-74f05fd78503,20200101,202001
2019-12-13 09:43:48+00:00,remove_from_cart,5730191,1487580004916134735,,,6.35,550755310,5165cc91-d495-406b-a76a-385295b52c2e,20191213,201912
2020-02-26 13:01:58+00:00,purchase,5819231,1487580005713052531,,ingarden,4.6,469993168,3171e329-bf41-4286-b33c-244d0ef39a3f,20200226,202002
2019-11-01 17:45:08+00:00,view,6942,1487580006895846315,,runail,4.71,566538820,af623fff-b1a7-4e0e-9740-b4b16b1745e7,20191101,201911
2019-12-07 11:38:29+00:00,view,5587764,1487580006317032337,,irisk,1.59,580927819,274088c7-6cc1-4dae-bd70-8566db8a30a7,20191207,201912
2019-10-14 09:33:38+00:00,view,5870520,1487580005595612013,,,2.03,318432695,c6d6d493-61d6-49a4-a830-2b7b8c49a047,20191014,201910
2019-12-06 21:22:06+00:00,cart,5908278,1487580007675986893,,,1.43,577873735,4aea5367-71af-4186-b0e4-4d5760bbc76b,20191206,201912
2019-11-27 17:01:08+00:00,view,5733052,1487580004832248652,,beautix,9.37,576104671,6e9deb3b-6e86-4975-b782-d663e684888a,20191127,201911
2020-02-13 08:12:42+00:00,cart,5910104,1487580007675986893,,,1.59,567270850,d424a710-deb9-474d-ab72-3b7a638fc42a,20200213,202002
2020-01-23 08:39:44+00:00,view,5809912,1602943681873052386,,grattol,5.24,597610483,4e6df1b5-0fac-4467-842a-0e3962a40e10,20200123,202001
2020-01-14 10:16:54+00:00,remove_from_cart,5864797,1487580005595612013,,,3.0,526304871,a62e3622-e9eb-45f1-9ca2-66e90088fa49,20200114,202001
2019-11-21 14:52:34+00:00,cart,5769990,1487580008447738866,,cnd,9.7,367964245,5f6e2131-5902-45ca-8633-cc26e17dc970,20191121,201911
2019-12-01 17:09:45+00:00,view,5877601,1487580007675986893,,bpw.style,1.27,580368640,06f680bb-1cef-44ee-8882-490c2d994587,20191201,201912
